num,G.num,Food.Wastes,Food.Wastes.Clean,Group,pH,TS.Perc,VS.Perc,TOC,TKN,Fat.Perc,Protein.Perc,Carbohydrate.Perc,TP,TK,C.N.Mixture,BMP
168,DP.2+OT.83,Milk_AND_Meat_pasta,Milk_AND_Meat_pasta,DP+OT,0,0,0,0,0,0.148,0.2635,0.5885,0,0,0,0
169,DP.2+OT.84,Milk_AND_Rice,Milk_AND_Rice,DP+OT,0,0,0,0,0,0.083,0.207,0.71,0,0,0,0
170,DP.2+OT.85,Milk_AND_Cafeteria_wastes_CW,Milk_AND_Cafeteria_wastes_CW,DP+OT,0,0,0,0,0,0.098,0.252,0.65,0,0,0,0
171,DP.2+OT.86,Milk_AND_Tea,Milk_AND_Tea,DP+OT,0,0,0,0,0,0.07805,0.284,0.63795,0,0,0,0
172,DP.2+OT.87,Milk_AND_Spent_coffee_grounds,Milk_AND_Spent_coffee_grounds,DP+OT,0,0,0,0,0,0.3786,0.3664,0.255,0,0,0,0
173,DP.2+OT.88,Milk_AND_Chocolate,Milk_AND_Chocolate,DP+OT,0,0,0,0,0,0.246,0.20945,0.54455,0,0,0,0
174,DP.3+DP.4,Baby_milk_AND_Yogurt_yogurt_drink,Baby_milk_AND_Yogurt_yogurt_drink,DP+DP,0,0,0,0,0,0.1445,0.12325,0.73225,0,0,0,0
175,DP.3+DP.5,Baby_milk_AND_Cottage_cheese,Baby_milk_AND_Cottage_cheese,DP+DP,0,0,0,0,0,0.2165,0.07425,0.70925,0,0,0,0
176,DP.3+DP.6,Baby_milk_AND_Butter,Baby_milk_AND_Butter,DP+DP,0,0,0,0,0,0.536,0.0681,0.3959,0,0,0,0
177,DP.3+FOG.7,Baby_milk_AND_Vegetable_oil,Baby_milk_AND_Vegetable_oil,DP+FOG,0,0,0,0,0,0.619,0.05175,0.32925,0,0,0,0
178,DP.3+FOG.8,Baby_milk_AND_Used_vegetable_oil,Baby_milk_AND_Used_vegetable_oil,DP+FOG,0,0,0,0,0,0.619,0.05175,0.32925,0,0,0,0
179,DP.3+FOG.9,Baby_milk_AND_FOG_from_food_processing,Baby_milk_AND_FOG_from_food_processing,DP+FOG,0,0,0,0,0,0.618,0.05275,0.32925,0,0,0,0
180,DP.3+FOG.10,Baby_milk_AND_FOG_from_restaurant,Baby_milk_AND_FOG_from_restaurant,DP+FOG,0,0,0,0,0,0.6185,0.05225,0.32925,0,0,0,0
181,DP.3+FOG.11,Baby_milk_AND_Suspended_FOG,Baby_milk_AND_Suspended_FOG,DP+FOG,0,0,0,0,0,0.619,0.05175,0.32925,0,0,0,0
182,DP.3+FOG.12,Baby_milk_AND_Settled_FOG,Baby_milk_AND_Settled_FOG,DP+FOG,0,0,0,0,0,0.619,0.05175,0.32925,0,0,0,0
183,DP.3+IC.13,Baby_milk_AND_Ice_cream_IC,Baby_milk_AND_Ice_cream_IC,DP+IC,0,0,0,0,0,0.312,0.09325,0.59475,0,0,0,0
184,DP.3+FAV.14,Baby_milk_AND_Mixed_vegetable_wastes,Baby_milk_AND_Mixed_vegetable_wastes,DP+FAV,0,0,0,0,0,0.12335,0.12825,0.7484,0,0,0,0
185,DP.3+FAV.15,Baby_milk_AND_Mix_fruit_waste,Baby_milk_AND_Mix_fruit_waste,DP+FAV,0,0,0,0,0,0.12005,0.06725,0.8127,0,0,0,0
186,DP.3+FAV.16,Baby_milk_AND_Mixed_fruit_vegetables_MFV,Baby_milk_AND_Mixed_fruit_vegetables_MFV,DP+FAV,0,0,0,0,0,0.12055,0.1055,0.7755,0,0,0,0
187,DP.3+FAV.17,Baby_milk_AND_Assorted_fruit_rinds,Baby_milk_AND_Assorted_fruit_rinds,DP+FAV,0,0,0,0,0,0.1202,0.06605,0.81375,0,0,0,0
188,DP.3+FAV.18,Baby_milk_AND_Apple_skin__flesh,Baby_milk_AND_Apple_skin__flesh,DP+FAV,0,0,0,0,0,0.127,0.08725,0.78575,0,0,0,0
189,DP.3+FAV.19,Baby_milk_AND_Orange_skin__flesh,Baby_milk_AND_Orange_skin__flesh,DP+FAV,0,0,0,0,0,0.1265,0.25575,0.61775,0,0,0,0
190,DP.3+FAV.20,Baby_milk_AND_Banana_skin__flesh,Baby_milk_AND_Banana_skin__flesh,DP+FAV,0,0,0,0,0,0.1275,0.16875,0.70425,0,0,0,0
191,DP.3+FAV.21,Baby_milk_AND_Grapes,Baby_milk_AND_Grapes,DP+FAV,0,0,0,0,0,0.12005,0.0792,0.80075,0,0,0,0
192,DP.3+FAV.22,Baby_milk_AND_Lettuce_and_rotting_lettuce,Baby_milk_AND_Lettuce_and_rotting_lettuce,DP+FAV,0,0,0,0,0,0.1645,0.25625,0.57925,0,0,0,0
193,DP.3+FAV.23,Baby_milk_AND_Potatoes,Baby_milk_AND_Potatoes,DP+FAV,0,0,0,0,0,0.123,0.10425,0.71875,0,0,0,0
194,DP.3+FAV.24,Baby_milk_AND_Tomatoes,Baby_milk_AND_Tomatoes,DP+FAV,0,0,0,0,0,0.143,0.19475,0.66275,0,0,0,0
195,DP.3+FAV.25,Baby_milk_AND_Cabbage,Baby_milk_AND_Cabbage,DP+FAV,0,0,0,0,0,0.126,0.14075,0.73325,0,0,0,0
196,DP.3+FAV.26,Baby_milk_AND_Onion_spring_onion,Baby_milk_AND_Onion_spring_onion,DP+FAV,0,0,0,0,0,0.1245,0.21975,0.65575,0,0,0,0
197,DP.3+FAV.27,Baby_milk_AND_Pepper,Baby_milk_AND_Pepper,DP+FAV,0,0,0,0,0,0.147,0.13525,0.71825,0,0,0,0
198,DP.3+FAV.28,Baby_milk_AND_Spinach,Baby_milk_AND_Spinach,DP+FAV,0,0,0,0,0,0.1635,0.26775,0.56875,0,0,0,0
199,DP.3+FAV.29,Baby_milk_AND_Sweetcorn,Baby_milk_AND_Sweetcorn,DP+FAV,0,0,0,0,0,0.1565,0.12025,0.72275,0,0,0,0
200,DP.3+CCG.30,Baby_milk_AND_Confectionary_CCG,Baby_milk_AND_Confectionary_CCG,DP+CCG,0,0,0,0,0,0.13295,0.17365,0.6934,0,0,0,0
201,DP.3+FAV.31,Baby_milk_AND_Crushed_and_diced_tomatoes,Baby_milk_AND_Crushed_and_diced_tomatoes,DP+FAV,0,0,0,0,0,0.1425,0.17975,0.67825,0,0,0,0
202,DP.3+FAV.32,Baby_milk_AND_Green_beans,Baby_milk_AND_Green_beans,DP+FAV,0,0,0,0,0,0.1325,0.21325,0.65425,0,0,0,0
203,DP.3+FAV.33,Baby_milk_AND_Bagged_lettuce_mixes,Baby_milk_AND_Bagged_lettuce_mixes,DP+FAV,0,0,0,0,0,0.1335,0.21375,0.65275,0,0,0,0
204,DP.3+FAV.34,Baby_milk_AND_Canned_peas,Baby_milk_AND_Canned_peas,DP+FAV,0,0,0,0,0,0.1365,0.20775,0.65575,0,0,0,0
205,DP.3+FAV.35,Baby_milk_AND_Canned_fruit,Baby_milk_AND_Canned_fruit,DP+FAV,0,0,0,0,0,0.1195,0.05425,0.82625,0,0,0,0
206,DP.3+CP.36,Baby_milk_AND_Breakfast_cereals,Baby_milk_AND_Breakfast_cereals,DP+CP,0,0,0,0,0,0.1295,0.10975,0.76075,0,0,0,0
207,DP.3+CP.37,Baby_milk_AND_Corn_flakes,Baby_milk_AND_Corn_flakes,DP+CP,0,0,0,0,0,0.123,0.10715,0.76985,0,0,0,0
208,DP.3+CP.38,Baby_milk_AND_Cheerios,Baby_milk_AND_Cheerios,DP+CP,0,0,0,0,0,0.1218,0.09575,0.78245,0,0,0,0
209,DP.3+CP.39,Baby_milk_AND_Cereal_bar,Baby_milk_AND_Cereal_bar,DP+CP,0,0,0,0,0,0.147,0.09035,0.76265,0,0,0,0
210,DP.3+CP.40,Baby_milk_AND_Quick_oats,Baby_milk_AND_Quick_oats,DP+CP,0,0,0,0,0,0.153,0.12845,0.71855,0,0,0,0
211,DP.3+CP.41,Baby_milk_AND_Oatmeal,Baby_milk_AND_Oatmeal,DP+CP,0,0,0,0,0,0.1545,0.11475,0.73075,0,0,0,0
212,DP.3+BW.42,Baby_milk_AND_White_bread,Baby_milk_AND_White_bread,DP+BW,0,0,0,0,0,0.121,0.10625,0.77275,0,0,0,0
213,DP.3+BW.43,Baby_milk_AND_Sliced_bread,Baby_milk_AND_Sliced_bread,DP+BW,0,0,0,0,0,0.12125,0.1054,0.77335,0,0,0,0
214,DP.3+BW.44,Baby_milk_AND_Flour,Baby_milk_AND_Flour,DP+BW,0,0,0,0,0,0.124,0.13425,0.74175,0,0,0,0
215,DP.3+BW.45,Baby_milk_AND_Sandwich,Baby_milk_AND_Sandwich,DP+BW,0,0,0,0,0,0.2105,0.08775,0.70175,0,0,0,0
216,DP.3+BW.46,Baby_milk_AND_Crackers,Baby_milk_AND_Crackers,DP+BW,0,0,0,0,0,0.169,0.14825,0.68275,0,0,0,0
217,DP.3+MP.47,Baby_milk_AND_Mixed_meat,Baby_milk_AND_Mixed_meat,DP+MP,0,0,0,0,0,0.4351,0.1696,0.3953,0,0,0,0
218,DP.3+MP.48,Baby_milk_AND_Beef_cooked,Baby_milk_AND_Beef_cooked,DP+MP,0,0,0,0,0,0.4181,0.21525,0.36665,0,0,0,0
219,DP.3+MP.49,Baby_milk_AND_Pork_cooked,Baby_milk_AND_Pork_cooked,DP+MP,0,0,0,0,0,0.39745,0.19485,0.4127,0,0,0,0
220,DP.3+MP.50,Baby_milk_AND_Chicken_cooked,Baby_milk_AND_Chicken_cooked,DP+MP,0,0,0,0,0,0.4555,0.16375,0.38075,0,0,0,0
221,DP.3+MP.51,Baby_milk_AND_Lamb_cooked,Baby_milk_AND_Lamb_cooked,DP+MP,0,0,0,0,0,0.3914,0.18775,0.42085,0,0,0,0
222,DP.3+MP.52,Baby_milk_AND_Ham_scraps,Baby_milk_AND_Ham_scraps,DP+MP,0,0,0,0,0,0.41765,0.1611,0.42125,0,0,0,0
223,DP.3+MP.53,Baby_milk_AND_Sliced_meat,Baby_milk_AND_Sliced_meat,DP+MP,0,0,0,0,0,0.348,0.16725,0.48475,0,0,0,0
224,DP.3+MP.54,Baby_milk_AND_Offal,Baby_milk_AND_Offal,DP+MP,0,0,0,0,0,0.3983,0.1611,0.4406,0,0,0,0
225,DP.3+FP.55,Baby_milk_AND_canned_tuna_fish,Baby_milk_AND_canned_tuna_fish,DP+FP,0,0,0,0,0,0.42975,0.1841,0.38615,0,0,0,0
226,DP.3+FP.56,Baby_milk_AND_freeze_fish,Baby_milk_AND_freeze_fish,DP+FP,0,0,0,0,0,0.4343,0.2059,0.35985,0,0,0,0
227,DP.3+FP.57,Baby_milk_AND_fresh_fish,Baby_milk_AND_fresh_fish,DP+FP,0,0,0,0,0,0.41385,0.2439,0.34225,0,0,0,0
228,DP.3+FP.58,Baby_milk_AND_fish_flesh_salmon,Baby_milk_AND_fish_flesh_salmon,DP+FP,0,0,0,0,0,0.4254,0.1769,0.3977,0,0,0,0
229,DP.3+FP.59,Baby_milk_AND_Fish_and_shellfish,Baby_milk_AND_Fish_and_shellfish,DP+FP,0,0,0,0,0,0.53,0.13505,0.33475,0,0,0,0
230,DP.3+EP.60,Baby_milk_AND_Whole_egg,Baby_milk_AND_Whole_egg,DP+EP,0,0,0,0,0,0.47825,0.149,0.37275,0,0,0,0
231,DP.3+EP.61,Baby_milk_AND_Cooked_eggs,Baby_milk_AND_Cooked_eggs,DP+EP,0,0,0,0,0,0.4471,0.18415,0.36875,0,0,0,0
232,DP.3+EP.62,Baby_milk_AND_Pickled_eggs,Baby_milk_AND_Pickled_eggs,DP+EP,0,0,0,0,0,0.5021,0.12485,0.3715,0,0,0,0
233,DP.3+EP.63,Baby_milk_AND_Raw_eggs,Baby_milk_AND_Raw_eggs,DP+EP,0,0,0,0,0,0.5083,0.12895,0.36275,0,0,0,0
234,DP.3+SSG.64,Baby_milk_AND_Sugar,Baby_milk_AND_Sugar,DP+SSG,0,0,0,0,0,0.119,0.09315,0.78785,0,0,0,0
235,DP.3+SSG.65,Baby_milk_AND_Sweet_cream,Baby_milk_AND_Sweet_cream,DP+SSG,0,0,0,0,0,0.389,0.07675,0.53425,0,0,0,0
236,DP.3+SSG.66,Baby_milk_AND_Chocolate_pudding,Baby_milk_AND_Chocolate_pudding,DP+SSG,0,0,0,0,0,0.143,0.085,0.772,0,0,0,0
237,DP.3+SSG.67,Baby_milk_AND_Cakes,Baby_milk_AND_Cakes,DP+SSG,0,0,0,0,0,0.2315,0.0812,0.6873,0,0,0,0
238,DP.3+SSG.68,Baby_milk_AND_Jelly,Baby_milk_AND_Jelly,DP+SSG,0,0,0,0,0,0.119,0.05605,0.82495,0,0,0,0
239,DP.3+SSG.69,Baby_milk_AND_Mousse,Baby_milk_AND_Mousse,DP+SSG,0,0,0,0,0,0.205,0.0877,0.7073,0,0,0,0
240,DP.3+SSG.70,"Baby_milk_AND_Other_dessert_wafers,etc.","Baby_milk_AND_Other_dessert_wafers,etc.",DP+SSG,0,0,0,0,0,0.194,0.08725,0.71875,0,0,0,0
241,DP.3+SS.71,Baby_milk_AND_Condiments,Baby_milk_AND_Condiments,DP+SS,0,0,0,0,0,0.1353,0.1101,0.7546,0,0,0,0
242,DP.3+SS.72,Baby_milk_AND_Canned_soup,Baby_milk_AND_Canned_soup,DP+SS,0,0,0,0,0,0.1214,0.13075,0.74785,0,0,0,0
243,DP.3+SS.73,Baby_milk_AND_Soup,Baby_milk_AND_Soup,DP+SS,0,0,0,0,0,0.1205,0.0842,0.79675,0,0,0,0
244,DP.3+BEV.74,Baby_milk_AND_Cola_beverage,Baby_milk_AND_Cola_beverage,DP+BEV,0,0,0,0,0,0.12,0.05525,0.82475,0,0,0,0
245,DP.3+BEV.75,Baby_milk_AND_Tea_beverage,Baby_milk_AND_Tea_beverage,DP+BEV,0,0,0,0,0,0.1191,0.16675,0.71415,0,0,0,0
246,DP.3+BEV.76,Baby_milk_AND_Fruit_juices_orange,Baby_milk_AND_Fruit_juices_orange,DP+BEV,0,0,0,0,0,0.119,0.1578,0.72325,0,0,0,0
247,DP.3+RERW.77,Baby_milk_AND_Food_from_conference,Baby_milk_AND_Food_from_conference,DP+RERW,0,0,0,0,0,0.19005,0.13115,0.6788,0,0,0,0
248,DP.3+RERW.78,Baby_milk_AND_Food_from_hotel,Baby_milk_AND_Food_from_hotel,DP+RERW,0,0,0,0,0,0.34,0.18425,0.47575,0,0,0,0
249,DP.3+RERW.79,Baby_milk_AND_Piece_of_pizza,Baby_milk_AND_Piece_of_pizza,DP+RERW,0,0,0,0,0,0.152,0.17525,0.67275,0,0,0,0
250,DP.3+RERW.80,Baby_milk_AND_French_fries,Baby_milk_AND_French_fries,DP+RERW,0,0,0,0,0,0.267,0.07875,0.65425,0,0,0,0
251,DP.3+RERW.81,Baby_milk_AND_Gravy_tomato_sauce,Baby_milk_AND_Gravy_tomato_sauce,DP+RERW,0,0,0,0,0,0.1223,0.07905,0.79865,0,0,0,0
252,DP.3+OT.82,Baby_milk_AND_Plain_pasta,Baby_milk_AND_Plain_pasta,DP+OT,0,0,0,0,0,0.149,0.12175,0.72925,0,0,0,0
253,DP.3+OT.83,Baby_milk_AND_Meat_pasta,Baby_milk_AND_Meat_pasta,DP+OT,0,0,0,0,0,0.189,0.14825,0.66275,0,0,0,0
254,DP.3+OT.84,Baby_milk_AND_Rice,Baby_milk_AND_Rice,DP+OT,0,0,0,0,0,0.124,0.09175,0.78425,0,0,0,0
255,DP.3+OT.85,Baby_milk_AND_Cafeteria_wastes_CW,Baby_milk_AND_Cafeteria_wastes_CW,DP+OT,0,0,0,0,0,0.139,0.13675,0.72425,0,0,0,0
256,DP.3+OT.86,Baby_milk_AND_Tea,Baby_milk_AND_Tea,DP+OT,0,0,0,0,0,0.11905,0.16875,0.7122,0,0,0,0
257,DP.3+OT.87,Baby_milk_AND_Spent_coffee_grounds,Baby_milk_AND_Spent_coffee_grounds,DP+OT,0,0,0,0,0,0.4196,0.25115,0.32925,0,0,0,0
258,DP.3+OT.88,Baby_milk_AND_Chocolate,Baby_milk_AND_Chocolate,DP+OT,0,0,0,0,0,0.287,0.0942,0.6188,0,0,0,0
259,DP.4+DP.5,Yogurt_yogurt_drink_AND_Cottage_cheese,Yogurt_yogurt_drink_AND_Cottage_cheese,DP+DP,0,0,0,0,0,0.123,0.094,0.783,0,0,0,0
260,DP.4+DP.6,Yogurt_yogurt_drink_AND_Butter,Yogurt_yogurt_drink_AND_Butter,DP+DP,0,0,0,0,0,0.4425,0.08785,0.46965,0,0,0,0
261,DP.4+FOG.7,Yogurt_yogurt_drink_AND_Vegetable_oil,Yogurt_yogurt_drink_AND_Vegetable_oil,DP+FOG,0,0,0,0,0,0.5255,0.0715,0.403,0,0,0,0
262,DP.4+FOG.8,Yogurt_yogurt_drink_AND_Used_vegetable_oil,Yogurt_yogurt_drink_AND_Used_vegetable_oil,DP+FOG,0,0,0,0,0,0.5255,0.0715,0.403,0,0,0,0
263,DP.4+FOG.9,Yogurt_yogurt_drink_AND_FOG_from_food_processing,Yogurt_yogurt_drink_AND_FOG_from_food_processing,DP+FOG,0,0,0,0,0,0.5245,0.0725,0.403,0,0,0,0
264,DP.4+FOG.10,Yogurt_yogurt_drink_AND_FOG_from_restaurant,Yogurt_yogurt_drink_AND_FOG_from_restaurant,DP+FOG,0,0,0,0,0,0.525,0.072,0.403,0,0,0,0
265,DP.4+FOG.11,Yogurt_yogurt_drink_AND_Suspended_FOG,Yogurt_yogurt_drink_AND_Suspended_FOG,DP+FOG,0,0,0,0,0,0.5255,0.0715,0.403,0,0,0,0
266,DP.4+FOG.12,Yogurt_yogurt_drink_AND_Settled_FOG,Yogurt_yogurt_drink_AND_Settled_FOG,DP+FOG,0,0,0,0,0,0.5255,0.0715,0.403,0,0,0,0
267,DP.4+IC.13,Yogurt_yogurt_drink_AND_Ice_cream_IC,Yogurt_yogurt_drink_AND_Ice_cream_IC,DP+IC,0,0,0,0,0,0.2185,0.113,0.6685,0,0,0,0
268,DP.4+FAV.14,Yogurt_yogurt_drink_AND_Mixed_vegetable_wastes,Yogurt_yogurt_drink_AND_Mixed_vegetable_wastes,DP+FAV,0,0,0,0,0,0.02985,0.148,0.82215,0,0,0,0
269,DP.4+FAV.15,Yogurt_yogurt_drink_AND_Mix_fruit_waste,Yogurt_yogurt_drink_AND_Mix_fruit_waste,DP+FAV,0,0,0,0,0,0.02655,0.087,0.88645,0,0,0,0
270,DP.4+FAV.16,Yogurt_yogurt_drink_AND_Mixed_fruit_vegetables_MFV,Yogurt_yogurt_drink_AND_Mixed_fruit_vegetables_MFV,DP+FAV,0,0,0,0,0,0.02705,0.12525,0.84925,0,0,0,0
271,DP.4+FAV.17,Yogurt_yogurt_drink_AND_Assorted_fruit_rinds,Yogurt_yogurt_drink_AND_Assorted_fruit_rinds,DP+FAV,0,0,0,0,0,0.0267,0.0858,0.8875,0,0,0,0
272,DP.4+FAV.18,Yogurt_yogurt_drink_AND_Apple_skin__flesh,Yogurt_yogurt_drink_AND_Apple_skin__flesh,DP+FAV,0,0,0,0,0,0.0335,0.107,0.8595,0,0,0,0
273,DP.4+FAV.19,Yogurt_yogurt_drink_AND_Orange_skin__flesh,Yogurt_yogurt_drink_AND_Orange_skin__flesh,DP+FAV,0,0,0,0,0,0.033,0.2755,0.6915,0,0,0,0
274,DP.4+FAV.20,Yogurt_yogurt_drink_AND_Banana_skin__flesh,Yogurt_yogurt_drink_AND_Banana_skin__flesh,DP+FAV,0,0,0,0,0,0.034,0.1885,0.778,0,0,0,0
275,DP.4+FAV.21,Yogurt_yogurt_drink_AND_Grapes,Yogurt_yogurt_drink_AND_Grapes,DP+FAV,0,0,0,0,0,0.02655,0.09895,0.8745,0,0,0,0
276,DP.4+FAV.22,Yogurt_yogurt_drink_AND_Lettuce_and_rotting_lettuce,Yogurt_yogurt_drink_AND_Lettuce_and_rotting_lettuce,DP+FAV,0,0,0,0,0,0.071,0.276,0.653,0,0,0,0
277,DP.4+FAV.23,Yogurt_yogurt_drink_AND_Potatoes,Yogurt_yogurt_drink_AND_Potatoes,DP+FAV,0,0,0,0,0,0.0295,0.124,0.7925,0,0,0,0
278,DP.4+FAV.24,Yogurt_yogurt_drink_AND_Tomatoes,Yogurt_yogurt_drink_AND_Tomatoes,DP+FAV,0,0,0,0,0,0.0495,0.2145,0.7365,0,0,0,0
279,DP.4+FAV.25,Yogurt_yogurt_drink_AND_Cabbage,Yogurt_yogurt_drink_AND_Cabbage,DP+FAV,0,0,0,0,0,0.0325,0.1605,0.807,0,0,0,0
280,DP.4+FAV.26,Yogurt_yogurt_drink_AND_Onion_spring_onion,Yogurt_yogurt_drink_AND_Onion_spring_onion,DP+FAV,0,0,0,0,0,0.031,0.2395,0.7295,0,0,0,0
281,DP.4+FAV.27,Yogurt_yogurt_drink_AND_Pepper,Yogurt_yogurt_drink_AND_Pepper,DP+FAV,0,0,0,0,0,0.0535,0.155,0.792,0,0,0,0
282,DP.4+FAV.28,Yogurt_yogurt_drink_AND_Spinach,Yogurt_yogurt_drink_AND_Spinach,DP+FAV,0,0,0,0,0,0.07,0.2875,0.6425,0,0,0,0
283,DP.4+FAV.29,Yogurt_yogurt_drink_AND_Sweetcorn,Yogurt_yogurt_drink_AND_Sweetcorn,DP+FAV,0,0,0,0,0,0.063,0.14,0.7965,0,0,0,0
284,DP.4+CCG.30,Yogurt_yogurt_drink_AND_Confectionary_CCG,Yogurt_yogurt_drink_AND_Confectionary_CCG,DP+CCG,0,0,0,0,0,0.03945,0.1934,0.76715,0,0,0,0
285,DP.4+FAV.31,Yogurt_yogurt_drink_AND_Crushed_and_diced_tomatoes,Yogurt_yogurt_drink_AND_Crushed_and_diced_tomatoes,DP+FAV,0,0,0,0,0,0.049,0.1995,0.752,0,0,0,0
286,DP.4+FAV.32,Yogurt_yogurt_drink_AND_Green_beans,Yogurt_yogurt_drink_AND_Green_beans,DP+FAV,0,0,0,0,0,0.039,0.233,0.728,0,0,0,0
287,DP.4+FAV.33,Yogurt_yogurt_drink_AND_Bagged_lettuce_mixes,Yogurt_yogurt_drink_AND_Bagged_lettuce_mixes,DP+FAV,0,0,0,0,0,0.04,0.2335,0.7265,0,0,0,0
288,DP.4+FAV.34,Yogurt_yogurt_drink_AND_Canned_peas,Yogurt_yogurt_drink_AND_Canned_peas,DP+FAV,0,0,0,0,0,0.043,0.2275,0.7295,0,0,0,0
289,DP.4+FAV.35,Yogurt_yogurt_drink_AND_Canned_fruit,Yogurt_yogurt_drink_AND_Canned_fruit,DP+FAV,0,0,0,0,0,0.026,0.074,0.9,0,0,0,0
290,DP.4+CP.36,Yogurt_yogurt_drink_AND_Breakfast_cereals,Yogurt_yogurt_drink_AND_Breakfast_cereals,DP+CP,0,0,0,0,0,0.036,0.1295,0.8345,0,0,0,0
291,DP.4+CP.37,Yogurt_yogurt_drink_AND_Corn_flakes,Yogurt_yogurt_drink_AND_Corn_flakes,DP+CP,0,0,0,0,0,0.0295,0.1269,0.8436,0,0,0,0
292,DP.4+CP.38,Yogurt_yogurt_drink_AND_Cheerios,Yogurt_yogurt_drink_AND_Cheerios,DP+CP,0,0,0,0,0,0.0283,0.1155,0.8562,0,0,0,0
293,DP.4+CP.39,Yogurt_yogurt_drink_AND_Cereal_bar,Yogurt_yogurt_drink_AND_Cereal_bar,DP+CP,0,0,0,0,0,0.0535,0.1101,0.8364,0,0,0,0
294,DP.4+CP.40,Yogurt_yogurt_drink_AND_Quick_oats,Yogurt_yogurt_drink_AND_Quick_oats,DP+CP,0,0,0,0,0,0.0595,0.1482,0.7923,0,0,0,0
295,DP.4+CP.41,Yogurt_yogurt_drink_AND_Oatmeal,Yogurt_yogurt_drink_AND_Oatmeal,DP+CP,0,0,0,0,0,0.061,0.1345,0.8045,0,0,0,0
296,DP.4+BW.42,Yogurt_yogurt_drink_AND_White_bread,Yogurt_yogurt_drink_AND_White_bread,DP+BW,0,0,0,0,0,0.0275,0.126,0.8465,0,0,0,0
297,DP.4+BW.43,Yogurt_yogurt_drink_AND_Sliced_bread,Yogurt_yogurt_drink_AND_Sliced_bread,DP+BW,0,0,0,0,0,0.02775,0.12515,0.8471,0,0,0,0
298,DP.4+BW.44,Yogurt_yogurt_drink_AND_Flour,Yogurt_yogurt_drink_AND_Flour,DP+BW,0,0,0,0,0,0.0305,0.154,0.8155,0,0,0,0
299,DP.4+BW.45,Yogurt_yogurt_drink_AND_Sandwich,Yogurt_yogurt_drink_AND_Sandwich,DP+BW,0,0,0,0,0,0.117,0.1075,0.7755,0,0,0,0
300,DP.4+BW.46,Yogurt_yogurt_drink_AND_Crackers,Yogurt_yogurt_drink_AND_Crackers,DP+BW,0,0,0,0,0,0.0755,0.168,0.7565,0,0,0,0
301,DP.4+MP.47,Yogurt_yogurt_drink_AND_Mixed_meat,Yogurt_yogurt_drink_AND_Mixed_meat,DP+MP,0,0,0,0,0,0.3416,0.18935,0.46905,0,0,0,0
302,DP.4+MP.48,Yogurt_yogurt_drink_AND_Beef_cooked,Yogurt_yogurt_drink_AND_Beef_cooked,DP+MP,0,0,0,0,0,0.3246,0.235,0.4404,0,0,0,0
303,DP.4+MP.49,Yogurt_yogurt_drink_AND_Pork_cooked,Yogurt_yogurt_drink_AND_Pork_cooked,DP+MP,0,0,0,0,0,0.30395,0.2146,0.48645,0,0,0,0
304,DP.4+MP.50,Yogurt_yogurt_drink_AND_Chicken_cooked,Yogurt_yogurt_drink_AND_Chicken_cooked,DP+MP,0,0,0,0,0,0.362,0.1835,0.4545,0,0,0,0
305,DP.4+MP.51,Yogurt_yogurt_drink_AND_Lamb_cooked,Yogurt_yogurt_drink_AND_Lamb_cooked,DP+MP,0,0,0,0,0,0.2979,0.2075,0.4946,0,0,0,0
306,DP.4+MP.52,Yogurt_yogurt_drink_AND_Ham_scraps,Yogurt_yogurt_drink_AND_Ham_scraps,DP+MP,0,0,0,0,0,0.32415,0.18085,0.495,0,0,0,0
307,DP.4+MP.53,Yogurt_yogurt_drink_AND_Sliced_meat,Yogurt_yogurt_drink_AND_Sliced_meat,DP+MP,0,0,0,0,0,0.2545,0.187,0.5585,0,0,0,0
308,DP.4+MP.54,Yogurt_yogurt_drink_AND_Offal,Yogurt_yogurt_drink_AND_Offal,DP+MP,0,0,0,0,0,0.3048,0.18085,0.51435,0,0,0,0
309,DP.4+FP.55,Yogurt_yogurt_drink_AND_canned_tuna_fish,Yogurt_yogurt_drink_AND_canned_tuna_fish,DP+FP,0,0,0,0,0,0.33625,0.20385,0.4599,0,0,0,0
310,DP.4+FP.56,Yogurt_yogurt_drink_AND_freeze_fish,Yogurt_yogurt_drink_AND_freeze_fish,DP+FP,0,0,0,0,0,0.3408,0.22565,0.4336,0,0,0,0
311,DP.4+FP.57,Yogurt_yogurt_drink_AND_fresh_fish,Yogurt_yogurt_drink_AND_fresh_fish,DP+FP,0,0,0,0,0,0.32035,0.26365,0.416,0,0,0,0
312,DP.4+FP.58,Yogurt_yogurt_drink_AND_fish_flesh_salmon,Yogurt_yogurt_drink_AND_fish_flesh_salmon,DP+FP,0,0,0,0,0,0.3319,0.19665,0.47145,0,0,0,0
313,DP.4+FP.59,Yogurt_yogurt_drink_AND_Fish_and_shellfish,Yogurt_yogurt_drink_AND_Fish_and_shellfish,DP+FP,0,0,0,0,0,0.4365,0.1548,0.4085,0,0,0,0
314,DP.4+EP.60,Yogurt_yogurt_drink_AND_Whole_egg,Yogurt_yogurt_drink_AND_Whole_egg,DP+EP,0,0,0,0,0,0.38475,0.16875,0.4465,0,0,0,0
315,DP.4+EP.61,Yogurt_yogurt_drink_AND_Cooked_eggs,Yogurt_yogurt_drink_AND_Cooked_eggs,DP+EP,0,0,0,0,0,0.3536,0.2039,0.4425,0,0,0,0
